level_0	level_1	weight
Thoc7	Sptssa	1.0
Thoc7	Srp9	1.0
Thoc7	Srpx2	1.0
Thoc7	Stmn1	1.0
Thoc7	Stx7	1.0
Thoc7	Sumo1	1.0
Thoc7	Sypl	1.0
Thoc7	Tbp	1.0
Thoc7	Tceal9	1.0
Thoc7	Thbs2	1.0
Thra	Acp6	1.0
Thra	Acsf3	1.0
Thra	Adsl	1.0
Thra	Cog6	1.0
Thra	Ctnnal1	1.0
Thra	Cyhr1	1.0
Thra	Dguok	1.0
Thra	Dipk1b	1.0
Thra	Epn1	1.0
Thra	Eral1	1.0
Thra	Fkrp	1.0
Thra	Gadd45gip1	1.0
Thra	Gpi1	1.0
Thra	Gtf3c1	1.0
Thra	Hdgfl2	1.0
Thra	Inafm2	1.0
Thra	Inppl1	1.0
Thra	Kxd1	1.0
Thra	Map4	1.0
Thra	Mcat	1.0
Thra	Mfhas1	1.0
Thra	Mpnd	1.0
Thra	Mrpl14	1.0
Thra	Mrpl16	1.0
Thra	Mrpl37	1.0
Thra	Mrpl38	1.0
Thra	Mrps2	1.0
Thra	Mrps27	1.0
Thra	Mrps30	1.0
Thra	Mrps36	1.0
Thra	Nudt3	1.0
Thra	Oaz2	1.0
Thra	Oxld1	1.0
Thra	Oxnad1	1.0
Thra	Pam	1.0
Thra	Pank4	1.0
Thra	Paqr4	1.0
Thra	Pbxip1	1.0
Thra	Pip4k2c	1.0
Thra	Plekhb2	1.0
Thra	Plin3	1.0
Thra	Ppp1r37	1.0
Thra	Ppp2r5b	1.0
Thra	Prkag1	1.0
Thra	Rhbdd3	1.0
Thra	Rnf187	1.0
Thra	Rtl8b	1.0
Thra	Rxra	1.0
Thra	Rxrb	1.0
Thra	Sirt2	1.0
Thra	Slc25a39	1.0
Thra	Slc35e1	1.0
Thra	St3gal3	1.0
Thra	St6galnac6	1.0
Thra	Stk11	1.0
Thrap3	Aebp2	1.0
Thrap3	Atp8b2	1.0
Thrap3	Braf	1.0
Thrap3	Dusp16	1.0
Thrap3	Fndc3b	1.0
Thrap3	Jdp2	1.0
Thrap3	Max	1.0
Thrap3	Pabpn1	1.0
Thrap3	Plekha1	1.0
Thrap3	Rnf25	1.0
Thrap3	Smad2	1.0
Thrap3	St3gal4	1.0
Thrap3	Tent2	1.0
Thrb	Cmya5	1.0
Thrb	Cpeb3	1.0
Thrb	Nexn	1.0
Thrsp	Acaa2	1.0
Thrsp	Acad11	1.0
Thrsp	Acadvl	1.0
Thrsp	Aco2	1.0
Thrsp	Acox1	1.0
Thrsp	Acss1	1.0
Thrsp	Alas1	1.0
Thrsp	Art3	1.0
Thrsp	Atp1a2	1.0
Thrsp	Atp2a2	1.0
Thrsp	C030006K11Rik	1.0
Thrsp	Ckmt2	1.0
Thrsp	Coq8a	1.0
Thrsp	Cpt2	1.0
Thrsp	Cyp4b1	1.0
Thrsp	Dgat2	1.0
Thrsp	Dsp	1.0
Thrsp	Echdc3	1.0
Thrsp	Efnb3	1.0
Thrsp	Eno3	1.0
Thrsp	Fbp2	1.0
Thrsp	Fitm1	1.0
Thrsp	Gatd3a	1.0
Thrsp	Gsta4	1.0
Thrsp	Hadha	1.0
Thrsp	Itgb1bp2	1.0
Thrsp	Myh6	1.0
Thrsp	Myl2	1.0
Thrsp	Myl3	1.0
Thrsp	Myom1	1.0
Thrsp	Ndrg2	1.0
Thrsp	Nipsnap2	1.0
Thrsp	Pde1c	1.0
Thrsp	Pfkm	1.0
Thrsp	Prkaa2	1.0
Thrsp	Rorc	1.0
Thrsp	Rpl3l	1.0
Thrsp	Sgca	1.0
Thrsp	Slc2a4	1.0
Thrsp	Snrpn	1.0
Thrsp	Srl	1.0
Thrsp	Tecrl	1.0
Thumpd1	Akap11	1.0
Thumpd1	Anp32e	1.0
Thumpd1	Atad2	1.0
Thumpd1	Cers5	1.0
Thumpd1	Col18a1	1.0
Thumpd1	Cul1	1.0
Thumpd1	Eif2s3y	1.0
Thumpd1	Gtf2h1	1.0
Thumpd1	Itsn2	1.0
Thumpd1	Klhl11	1.0
Thumpd1	Kpna4	1.0
Thumpd1	Lmbrd1	1.0
Thumpd1	N6amt1	1.0
Thumpd1	Naa15	1.0
Thumpd1	Nsg1	1.0
Thumpd1	Phf3	1.0
Thumpd1	Ptrh2	1.0
Thyn1	Actr10	1.0
Thyn1	Ccdc58	1.0
Thyn1	Galnt11	1.0
Thyn1	Heg1	1.0
Thyn1	Kdm6a	1.0
Thyn1	Man1a2	1.0
Thyn1	Mkln1	1.0
Thyn1	Prex2	1.0
Thyn1	Slc28a2	1.0
Thyn1	Slirp	1.0
Tial1	Acvrl1	1.0
Tial1	Chordc1	1.0
Tie1	Hip1	1.0
Tie1	Pdgfb	1.0
Tigar	Fam174b	1.0
Tigar	Lmod2	1.0
Tigar	Macrod1	1.0
Tigar	Perp	1.0
Tigar	Snurf	1.0
Timm10	Aktip	1.0
Timm10	Ap4s1	1.0
Timm10	Arpc5l	1.0
Timm10	Atp5h	1.0
Timm10	Cbr1	1.0
Timm10	Cox17	1.0
Timm10	Cox7c	1.0
Timm10	Cpq	1.0
Timm10	Fcgrt	1.0
Timm10	Fxn	1.0
Timm10	Gas6	1.0
Timm10	Gsta3	1.0
Timm10	Gstz1	1.0
Timm10	Hint3	1.0
Timm10	Ift172	1.0
Timm10	Pdf	1.0
Timm10	Ppm1k	1.0
Timm10	Prdx3	1.0
Timm10	Rbl2	1.0
Timm10	Rfk	1.0
Timm10b	Ahcy	1.0
Timm10b	Aip	1.0
Timm10b	Amdhd2	1.0
Timm10b	Ap1s1	1.0
Timm10b	Apmap	1.0
Timm10b	Arfgap2	1.0
Timm10b	Atg101	1.0
Timm10b	Atl2	1.0
Timm10b	Atp6v0c	1.0
Timm10b	Banf1	1.0
Timm10b	C1qtnf12	1.0
Timm10b	Cdc23	1.0
Timm10b	Cdk4	1.0
Timm10b	Cdk5rap3	1.0
Timm10b	Chchd6	1.0
Timm10b	Chp1	1.0
Timm10b	Cnpy3	1.0
Timm10b	Commd1	1.0
Timm10b	Commd9	1.0
Timm10b	Cox6a1	1.0
Timm10b	Cox8a	1.0
Timm10b	Ddb1	1.0
Timm10b	Ddx19a	1.0
Timm10b	Dnaja1	1.0
Timm10b	Dnajc9	1.0
Timm10b	Drg2	1.0
Timm10b	Eif2ak1	1.0
Timm10b	Eif3g	1.0
Timm10b	Eif3l	1.0
Timm10b	Eif4enif1	1.0
Timm10b	Elavl1	1.0
Timm10b	Ergic1	1.0
Timm10b	Fam168b	1.0
Timm10b	Fam173a	1.0
Timm10b	Fam89b	1.0
Timm10b	Farsa	1.0
Timm10b	Ftsj1	1.0
Timm10b	G3bp1	1.0
Timm10b	Gemin7	1.0
Timm10b	Glg1	1.0
Timm10b	Glmp	1.0
Timm10b	Glo1	1.0
Timm10b	Glrx3	1.0
Timm10b	Gm16286	1.0
Timm10b	Gm49369	1.0
Timm10b	Gmnn	1.0
Timm10b	Gtf2h4	1.0
Timm10b	Hmbs	1.0
Timm10b	Hyal2	1.0
Timm10b	Ift52	1.0
Timm10b	Khdc4	1.0
Timm10b	Kti12	1.0
Timm10b	Lamtor2	1.0
Timm10b	Lman2	1.0
Timm10b	Lrpap1	1.0
Timm10b	Lsm12	1.0
Timm10b	Lypla2	1.0
Timm10b	Maea	1.0
Timm10b	Mgat1	1.0
Timm10b	Mrpl13	1.0
Timm10b	Mrpl41	1.0
Timm10b	Mrps28	1.0
Timm10b	Myl12b	1.0
Timm10b	Ndufaf2	1.0
Timm10b	Nmt1	1.0
Timm10b	Npc1	1.0
Timm10b	Nr1h3	1.0
Timm10b	Nrbp1	1.0
Timm10b	Ntpcr	1.0
Timm10b	Pop7	1.0
Timm10b	Ppp1r11	1.0
Timm10b	Ppp1r35	1.0
Timm10b	Prkcsh	1.0
Timm10b	Psen2	1.0
Timm10b	Psmb7	1.0
Timm10b	Psmc3	1.0
Timm10b	Psmd8	1.0
Timm10b	Ptpa	1.0
Timm10b	Rbbp5	1.0
Timm10b	Rbms2	1.0
Timm10b	Sae1	1.0
Timm10b	Sdf2	1.0
Timm10b	Sec13	1.0
Timm10b	Smim7	1.0
Timm10b	Snap29	1.0
Timm10b	St13	1.0
Timm10b	Stbd1	1.0
Timm10b	Stoml2	1.0
Timm10b	Sumo3	1.0
Timm10b	Taldo1	1.0
Timm10b	Tcf25	1.0
Timm10b	Tcp1	1.0
Timm13	Ak2	1.0
Timm13	Anapc5	1.0
Timm13	Ccs	1.0
Timm13	Dohh	1.0
Timm13	Gpn3	1.0
Timm13	Kars	1.0
Timm13	Lsm4	1.0
Timm13	Pdcd2l	1.0
Timm13	Pgls	1.0
Timm13	Ppp1ca	1.0
Timm13	Prpf6	1.0
Timm13	Psmd4	1.0
Timm13	Rex1bd	1.0
Timm13	Stk25	1.0
Timm13	Tex264	1.0
Timm17b	Abr	1.0
Timm17b	Acta2	1.0
Timm17b	Ap1m1	1.0
Timm17b	Aspscr1	1.0
Timm17b	Capn1	1.0
Timm17b	Ctnnbip1	1.0
Timm17b	D030056L22Rik	1.0
Timm17b	Gmppa	1.0
Timm17b	Gpaa1	1.0
Timm17b	Ino80e	1.0
Timm17b	Katna1	1.0
Timm17b	Krtcap2	1.0
Timm17b	Mark3	1.0
Timm17b	Mrtfb	1.0
Timm17b	Pigyl	1.0
Timm17b	Pmvk	1.0
Timm17b	Psmg2	1.0
Timm17b	Rbm4	1.0
Timm17b	Rpl18a	1.0
Timm17b	Sec31a	1.0
Timm17b	Sh3pxd2a	1.0
Timm17b	Slc48a1	1.0
Timm22	Abr	1.0
Timm22	Acta2	1.0
Timm22	Ap1m1	1.0
Timm22	Aspscr1	1.0
Timm22	Capn1	1.0
Timm22	Ctnnbip1	1.0
Timm22	D030056L22Rik	1.0
Timm22	Gmppa	1.0
Timm22	Gpaa1	1.0
Timm22	Ino80e	1.0
Timm22	Katna1	1.0
Timm22	Krtcap2	1.0
Timm22	Mark3	1.0
Timm22	Mrtfb	1.0
Timm22	Pigyl	1.0
Timm22	Pmvk	1.0
Timm22	Psmg2	1.0
Timm22	Rbm4	1.0
Timm22	Rpl18a	1.0
Timm22	Sec31a	1.0
Timm22	Sh3pxd2a	1.0
Timm22	Slc48a1	1.0
Timm22	Timm17b	1.0
Timm29	1700021F05Rik	1.0
Timm29	2300009A05Rik	1.0
Timm29	Abcb10	1.0
Timm29	Agpat2	1.0
Timm29	Akr1b10	1.0
Timm29	Alad	1.0
Timm29	Aldh2	1.0
Timm29	Apip	1.0
Timm29	Ccdc97	1.0
Timm29	Chchd2	1.0
Timm29	Ciao3	1.0
Timm29	Clcn3	1.0
Timm29	Clstn1	1.0
Timm29	Cmss1	1.0
Timm29	Cycs	1.0
Timm29	Ddt	1.0
Timm29	Dnajb12	1.0
Timm29	Drap1	1.0
Timm29	Hsd17b10	1.0
Timm29	Laptm4b	1.0
Timm29	Mapre2	1.0
Timm29	Mcee	1.0
Timm29	Mif4gd	1.0
Timm29	Mrpl30	1.0
Timm29	Mrps12	1.0
Timm29	Mrps24	1.0
Timm29	Mrps31	1.0
Timm29	Mrrf	1.0
Timm29	Mta1	1.0
Timm29	Nceh1	1.0
Timm29	Ndufa13	1.0
Timm29	Ndufaf5	1.0
Timm29	Ndufs5	1.0
Timm29	Ndufv2	1.0
Timm29	Nudt22	1.0
Timm29	Osbp	1.0
Timm29	Phb	1.0
Timm29	Phkb	1.0
Timm29	Ppp2r3d	1.0
Timm29	Prpf19	1.0
Timm29	Pttg1	1.0
Timm29	Rab22a	1.0
Timm29	Rad23a	1.0
Timm29	Raf1	1.0
Timm29	Rbfa	1.0
Timm29	Rdh13	1.0
Timm29	Reep5	1.0
Timm29	Smpd2	1.0
Timm29	Stom	1.0
Timm44	2810004N23Rik	1.0
Timm44	Abcd3	1.0
Timm44	Acad8	1.0
Timm44	Atp5mpl	1.0
Timm44	Ccng1	1.0
Timm44	Chchd3	1.0
Timm44	Cnst	1.0
Timm44	Coa5	1.0
Timm44	Cox14	1.0
Timm44	Cox20	1.0
Timm44	Daam1	1.0
Timm44	Dnaja2	1.0
Timm44	Fam20b	1.0
Timm44	Fblim1	1.0
Timm44	Fbxo3	1.0
Timm44	Fv1	1.0
Timm44	Ghr	1.0
Timm44	Gphn	1.0
Timm44	Hars2	1.0
Timm44	Ivns1abp	1.0
Timm44	Kmt5a	1.0
Timm44	Mettl7a1	1.0
Timm44	Mrpl42	1.0
Timm44	Ndufb3	1.0
Timm44	Ndufs4	1.0
Timm44	Neo1	1.0
Timm44	Npepps	1.0
Timm44	Pcca	1.0
Timm44	Phtf2	1.0
Timm44	Rhot1	1.0
Timm44	Rufy1	1.0
Timm44	Smim26	1.0
Timm44	Supv3l1	1.0
Timm44	Taz	1.0
Timm44	Tcta	1.0
Timm50	Dpp9	1.0
Timm50	Plec	1.0
Timm8a1	2310011J03Rik	1.0
Timm8a1	Aasdhppt	1.0
Timm8a1	Abhd13	1.0
Timm8a1	Agpat5	1.0
Timm8a1	Aimp1	1.0
Timm8a1	Ankmy2	1.0
Timm8a1	Ap1s2	1.0
Timm8a1	Armc1	1.0
Timm8a1	Asnsd1	1.0
Timm8a1	Atox1	1.0
Timm8a1	Bag5	1.0
Timm8a1	BC005624	1.0
Timm8a1	Bccip	1.0
Timm8a1	Blzf1	1.0
Timm8a1	Brk1	1.0
Timm8a1	Btf3l4	1.0
Timm8a1	C9orf72	1.0
Timm8a1	Capn7	1.0
Timm8a1	Caprin1	1.0
Timm8a1	Cbwd1	1.0
Timm8a1	Cbx3	1.0
Timm8a1	Cbx5	1.0
Timm8a1	Ccdc43	1.0
Timm8a1	Cct4	1.0
Timm8a1	Ccz1	1.0
Timm8a1	Chmp2b	1.0
Timm8a1	Cltc	1.0
Timm8a1	Col14a1	1.0
Timm8a1	Commd3	1.0
Timm8a1	Copb2	1.0
Timm8a1	Cpsf2	1.0
Timm8a1	Cript	1.0
Timm8a1	Crot	1.0
Timm8a1	Ctnnb1	1.0
Timm8a1	Ctsl	1.0
Timm8a1	Cxcl12	1.0
Timm8a1	D6Wsu163e	1.0
Timm8a1	Dars	1.0
Timm8a1	Dctn5	1.0
Timm8a1	Ddx20	1.0
Timm8a1	Ddx6	1.0
Timm8a1	Denr	1.0
Timm8a1	Dnajc14	1.0
Timm8a1	Dnajc8	1.0
Timm8a1	Dnase1l1	1.0
Timm8a1	Dnmt1	1.0
Timm8a1	Dynll1	1.0
Timm8a1	Eef1b2	1.0
Timm8a1	Eif1ax	1.0
Timm8a1	Eif4e	1.0
Timm8a1	Emg1	1.0
Timm8a1	Erlec1	1.0
Timm8a1	Exosc9	1.0
Timm8a1	Fbxo22	1.0
Timm8a1	Fgfr1op2	1.0
Timm8a1	Fkbp2	1.0
Timm8a1	Gde1	1.0
Timm8a1	Gemin6	1.0
Timm8a1	Glud1	1.0
Timm8a1	Gm14326	1.0
Timm8a1	Gmps	1.0
Timm8a1	Gnl3l	1.0
Timm8a1	Gtf2b	1.0
Timm8a1	Gtf2h5	1.0
Timm8a1	H1f5	1.0
Timm8a1	H2ac8	1.0
Timm8a1	H2aw	1.0
Timm8a1	H2bc14	1.0
Timm8a1	H2bc7	1.0
Timm8a1	H3c11	1.0
Timm8a1	H3c15	1.0
Timm8a1	H3c3	1.0
Timm8a1	Hacd3	1.0
Timm8a1	Hebp1	1.0
Timm8a1	Hmox2	1.0
Timm8a1	Hpf1	1.0
Timm8a1	Hsbp1	1.0
Timm8a1	Hsd3b7	1.0
Timm8a1	Idh1	1.0
Timm8a1	Impad1	1.0
Timm8a1	Ints13	1.0
Timm8a1	Itfg1	1.0
Timm8a1	Jtb	1.0
Timm8a1	Klhl28	1.0
Timm8a1	Lactb	1.0
Timm8a1	Magt1	1.0
Timm8a1	Manba	1.0
Timm8a1	Mat2b	1.0
Timm8a1	Med4	1.0
Timm8a1	Micos13	1.0
Timm8a1	Micu2	1.0
Timm8a1	Mrpl50	1.0
Timm8a1	Msantd4	1.0
Timm8a1	Mtch2	1.0
Timm8a1	Mydgf	1.0
Timm8a1	Nans	1.0
Timm8a1	Nbdy	1.0
Timm8a1	Ncbp2	1.0
Timm8a1	Nit2	1.0
Timm8a1	Nsmce4a	1.0
Timm8a1	Nt5c3b	1.0
Timm8a1	Nudt2	1.0
Timm8a1	Nup35	1.0
Timm8a1	Nutf2-ps1	1.0
Timm8a1	Osbpl9	1.0
Timm8a1	Pcbp1	1.0
Timm8a1	Pdp1	1.0
Timm8a1	Pex2	1.0
Timm8a1	Phf5a	1.0
Timm8a1	Pip4p2	1.0
Timm8a1	Pmf1	1.0
Timm8a1	Pold2	1.0
Timm8a1	Polr2b	1.0
Timm8a1	Polr2d	1.0
Timm8a1	Ppid	1.0
Timm8a1	Ppil3	1.0
Timm8a1	Ppp1cb	1.0
Timm8a1	Ppp3r1	1.0
Timm8a1	Prkacb	1.0
Timm8a1	Prmt3	1.0
Timm8a1	Prorsd1	1.0
Timm8a1	Prps1l3	1.0
Timm8a1	Psma1	1.0
Timm8a1	Psma2	1.0
Timm8a1	Psma4	1.0
Timm8a1	Psmd10	1.0
Timm8a1	Psmd12	1.0
Timm8a1	Psmd6	1.0
Timm8a1	Rab1a	1.0
Timm8a1	Rabgap1	1.0
Timm8a1	Ranbp6	1.0
Timm8a1	Rars	1.0
Timm8a1	Rbbp4	1.0
Timm8a1	Rnf139	1.0
Timm8a1	Rnf146	1.0
Timm8a1	Rpl6	1.0
Timm8a1	Rpp14	1.0
Timm8a1	Rsl24d1	1.0
Timm8a1	Rtn3	1.0
Timm8a1	Rwdd1	1.0
Timm8a1	Sacm1l	1.0
Timm8a1	Sec11c	1.0
Timm8a1	Sec61g	1.0
Timm8a1	Sem1	1.0
Timm8a1	Serbp1	1.0
Timm8a1	Serinc1	1.0
Timm8a1	Sh3glb1	1.0
Timm8a1	Siva1	1.0
Timm8a1	Skp1a	1.0
Timm8a1	Slc33a1	1.0
Timm8a1	Slc35f6	1.0
Timm8a1	Slc39a13	1.0
Timm8a1	Smarce1	1.0
Timm8a1	Snx14	1.0
Timm8a1	Spag7	1.0
Timm8a1	Sppl2a	1.0
Timm8a1	Sptlc1	1.0
Timm8a1	Srp54c	1.0
Timm8a1	Ss18	1.0
Timm8a1	Stt3b	1.0
Timm8a1	Supt4a	1.0
Timm8a1	Swi5	1.0
Timm8a1	Syap1	1.0
Timm8a1	Tax1bp3	1.0
Timm8a1	Tbc1d13	1.0
Timm8a1	Tbc1d20	1.0
Timm8a1	Tgoln1	1.0
Timm8b	1810037I17Rik	1.0
Timm8b	Commd6	1.0
Timm8b	Eif3j1	1.0
Timm8b	Emc2	1.0
Timm8b	Exoc6	1.0
Timm8b	Exosc7	1.0
Timm8b	Fam162a	1.0
Timm8b	Gpbp1	1.0
Timm8b	Morf4l2	1.0
Timm8b	Naa20	1.0
Timm8b	Ndufa4l2	1.0
Timm8b	Nedd8	1.0
Timm8b	Pdcd5	1.0
Timm8b	Pin4	1.0
Timm8b	Polr2g	1.0
Timm8b	Snapc5	1.0
Timm8b	Tctex1d2	1.0
Timm9	4930453N24Rik	1.0
Timm9	Adamts2	1.0
Timm9	Anapc16	1.0
Timm9	Ankle2	1.0
Timm9	Arap1	1.0
Timm9	Ate1	1.0
Timm9	Atg12	1.0
Timm9	Atxn7l3b	1.0
Timm9	Baz1b	1.0
Timm9	BC005537	1.0
Timm9	Bloc1s2	1.0
Timm9	Brms1l	1.0
Timm9	Cbx1	1.0
Timm9	Ccdc127	1.0
Timm9	Cdc123	1.0
Timm9	Cdc5l	1.0
Timm9	Chtf8	1.0
Timm9	Chtop	1.0
Timm9	Cog5	1.0
Timm9	Col4a3bp	1.0
Timm9	Cop1	1.0
Timm9	Cox16	1.0
Timm9	Cpd	1.0
Timm9	Czib	1.0
Timm9	Dhx40	1.0
Timm9	Dnajb6	1.0
Timm9	Dnajc13	1.0
Timm9	Dpp8	1.0
Timm9	Dtymk	1.0
Timm9	Dync1li2	1.0
Timm9	Elf2	1.0
Timm9	Erlin2	1.0
Timm9	Fam172a	1.0
Timm9	Fnbp1	1.0
Timm9	Fnip1	1.0
Timm9	Ganab	1.0
Timm9	Gmpr2	1.0
Timm9	Golga7	1.0
Timm9	Gtf3c3	1.0
Timm9	H2bc3	1.0
Timm9	Heatr3	1.0
Timm9	Herc4	1.0
Timm9	Hnrnpa2b1	1.0
Timm9	Hnrnpm	1.0
Timm9	Hnrnpul2	1.0
Timm9	Ints8	1.0
Timm9	Ltn1	1.0
Timm9	Lypla1	1.0
Timm9	Memo1	1.0
Timm9	Mga	1.0
Timm9	Msantd3	1.0
Timm9	Napg	1.0
Timm9	Nbn	1.0
Timm9	Nrp2	1.0
Timm9	Nudt21	1.0
Timm9	Nudt5	1.0
Timm9	Odf2	1.0
Timm9	Ogfrl1	1.0
Timm9	Pcbd2	1.0
Timm9	Pdap1	1.0
Timm9	Phf14	1.0
Timm9	Pik3ca	1.0
Timm9	Pja1	1.0
Timm9	Ppp3ca	1.0
Timm9	Ptar1	1.0
Timm9	Rbm28	1.0
Timm9	Rdx	1.0
Timm9	Rnf34	1.0
Timm9	Rnf6	1.0
Timm9	Rngtt	1.0
Timm9	Rpl29	1.0
Timm9	Rps3	1.0
Timm9	Rsrc1	1.0
Timm9	Rsu1	1.0
Timm9	Sec22b	1.0
Timm9	Setx	1.0
Timm9	Sfpq	1.0
Timm9	Sike1	1.0
Timm9	Slc25a51	1.0
Timm9	Slc31a1	1.0
Timm9	Slc38a4	1.0
Timm9	Sltm	1.0
Timm9	Smarcc1	1.0
Timm9	Srp19	1.0
Timm9	Srsf1	1.0
Timm9	Tent4b	1.0
Timmdc1	Akt1s1	1.0
Timmdc1	Palld	1.0
Timp1	Col12a1	1.0
Timp2	1110012L19Rik	1.0
Timp2	Alg5	1.0
Timp2	Anxa5	1.0
Timp2	Apoe	1.0
Timp2	Atg5	1.0
Timp2	Atp6v1e1	1.0
Timp2	Bgn	1.0
Timp2	Blvra	1.0
Timp2	Brd9	1.0
Timp2	C1qa	1.0
Timp2	C1qb	1.0
Timp2	C1qc	1.0
Timp2	Ccl11	1.0
Timp2	Ccni	1.0
Timp2	Cdc16	1.0
Timp2	Cebpa	1.0
Timp2	Cept1	1.0
Timp2	Clns1a	1.0
Timp2	Clta	1.0
Timp2	Cnpy2	1.0
Timp2	Col6a1	1.0
Timp2	Commd4	1.0
Timp2	Cops3	1.0
Timp2	Coro1b	1.0
Timp2	Ctsh	1.0
Timp2	Cyb5a	1.0
Timp2	Cyb5r3	1.0
Timp2	Ddx41	1.0
Timp2	Dpysl2	1.0
Timp2	Dut	1.0
Timp2	Eif3f	1.0
Timp2	Erp44	1.0
Timp2	Faim	1.0
Timp2	Fam50a	1.0
Timp2	Folr2	1.0
Timp2	Ggh	1.0
Timp2	Gins4	1.0
Timp2	Gltp	1.0
Timp2	Gng10	1.0
Timp2	Gpx1	1.0
Timp2	Gpx7	1.0
Timp2	H2-T23	1.0
Timp2	H2ac18	1.0
Timp2	H2ac20	1.0
Timp2	H2ax	1.0
Timp2	H3c13	1.0
Timp2	H4c4	1.0
Timp2	H4c6	1.0
Timp2	Hat1	1.0
Timp2	Haus7	1.0
Timp2	Haus8	1.0
Timp2	Hist1h2bq	1.0
Timp2	Hist1h2br	1.0
Timp2	Hsd17b11	1.0
Timp2	Hsp90b1	1.0
Timp2	Ibtk	1.0
Timp2	Ifi27l2a	1.0
Timp2	Ifngr1	1.0
Timp2	Igtp	1.0
Timp2	Ipo11	1.0
Timp2	Irf9	1.0
Timp2	Itm2c	1.0
Timp2	Itpa	1.0
Timp2	Lamb1	1.0
Timp2	Lgals1	1.0
Timp2	Lsm5	1.0
Timp2	Maged2	1.0
Timp2	Man2b1	1.0
Timp2	Mbtps1	1.0
Timp2	Minpp1	1.0
Timp2	Mis18a	1.0
Timp2	Mmp23	1.0
Timp2	Ms4a6b	1.0
Timp2	Msl3	1.0
Timp2	Mxra7	1.0
Timp2	Necap1	1.0
Timp2	Nid1	1.0
Timp2	Npc2	1.0
Timp2	Oser1	1.0
Timp2	Parva	1.0
Timp2	Pcolce	1.0
Timp2	Pdia3	1.0
Timp2	Pgrmc1	1.0
Timp2	Pigx	1.0
Timp2	Polr3c	1.0
Timp2	Ppib	1.0
Timp2	Prdx4	1.0
Timp2	Pros1	1.0
Timp2	Psmb8	1.0
Timp2	Rab7b	1.0
Timp2	Rack1	1.0
Timp2	Rcn2	1.0
Timp2	Rnf130	1.0
Timp2	Rpl13a	1.0
Timp2	Rpl15	1.0
Timp2	Rpl19	1.0
Timp2	Rpl22l1	1.0
Timp2	Rpl27a	1.0
Timp2	Rpl32	1.0
Timp2	Rpl35a	1.0
Timp2	Rpl37a	1.0
Timp2	Rpl38	1.0
Timp2	Rplp1	1.0
Timp2	Rps10	1.0
Timp2	Rps21	1.0
Timp2	Rps25	1.0
Timp2	Rps4x	1.0
Timp2	Rps6	1.0
Timp2	Rps7	1.0
Timp2	Rtraf	1.0
Timp2	Sdc3	1.0
Timp2	Sdf4	1.0
Timp2	Selenof	1.0
Timp2	Serpinb6a	1.0
Timp2	Sft2d1	1.0
Timp2	Sgk3	1.0
Timp2	Smad4	1.0
Timp2	Smu1	1.0
Timp2	Srp14	1.0
Timp2	Ssbp4	1.0
Timp2	Ssu72	1.0
Timp2	Tbc1d19	1.0
Timp2	Tgfb3	1.0
Tinf2	Clk3	1.0
Tinf2	Ddx49	1.0
Tinf2	Irf3	1.0
Tinf2	Mcts2	1.0
Tinf2	Med10	1.0
Tinf2	Nup93	1.0
Tinf2	Rab7	1.0
Tinf2	Shmt2	1.0
Tinf2	Siah1a	1.0
Tipin	Tdrd7	1.0
Tiprl	2610044O15Rik8	1.0
Tiprl	Ang	1.0
Tiprl	Bub1	1.0
Tiprl	Cab39l	1.0
Tiprl	Ccna2	1.0
Tiprl	Eri1	1.0
Tiprl	Galk2	1.0
Tiprl	Gm14410	1.0
Tiprl	Gm6710	1.0
Tiprl	Gnpda2	1.0
Tiprl	Hacd4	1.0
Tiprl	Kif11	1.0
Tiprl	Lrrc17	1.0
Tiprl	Pclaf	1.0
Tiprl	Pola1	1.0
Tiprl	Polr3k	1.0
Tiprl	Ppih	1.0
Tiprl	Rfc1	1.0
Tiprl	Rnf170	1.0
Tjap1	Nuak1	1.0
Tjp1	Celf1	1.0
Tjp1	Lpgat1	1.0
Tjp1	Rab10	1.0
Tk1	Actr6	1.0
Tk1	Birc2	1.0
Tk1	Btbd7	1.0
Tk1	Cep44	1.0
Tk1	Col5a3	1.0
Tk1	Dennd6a	1.0
Tk1	Elmo2	1.0
Tk1	Etnk1	1.0
Tk1	Exoc2	1.0
Tk1	Gfpt1	1.0
Tk1	Hist1h2an	0.9940297973880048
Tk1	Ift46	1.0
Tk1	Ilf2	1.0
Tk1	Kansl1l	1.0
Tk1	Lsm2	1.0
Tk1	Lztr1	1.0
Tk1	Man1b1	1.0
Tk1	Med1	1.0
Tk1	Nectin3	1.0
Tk1	Nod1	1.0
Tk1	Nudt16l1	1.0
Tk1	Pggt1b	1.0
Tk1	Phf10	1.0
Tk1	Pias1	1.0
Tk1	Prdm5	1.0
Tk1	Pus10	1.0
Tk1	R3hdm1	1.0
Tk1	Rnf111	1.0
Tk1	Rnpc3	1.0
Tk1	Sipa1	1.0
Tk1	Slc25a36	1.0
Tk1	Spc25	1.0
Tk1	Tasor	1.0
Tk1	Tcf12	1.0
Tk1	Tcf20	1.0
Tle5	Ank1	1.0
Tle5	Cacna2d1	1.0
Tle5	Dcaf6	1.0
Tle5	H2-Ke6	1.0
Tle5	Lrrc2	1.0
Tle5	Mfn1	1.0
Tle5	Oxct1	1.0
Tle5	Sdha	1.0
Tle5	Tarsl2	1.0
Tlk1	Akap11	1.0
Tlk1	Anp32e	1.0
